awards,name,station,genre,pr,dinner_budget,lunch_budget,rating,holiday,url,reserve_status,reserve_method,transportation,opening_time,extra_holiday_info,payment_methods,geo_coordinates,telephone,address,num_review,type,visited,latitude,longitude
,日本料理　「十二颯」 ヒルトン東京,西新宿駅 238m , 日本料理、寿司、海鮮,歓送迎会、ご接待、お祝いや 顔合わせ向けの洗練された大人の空間。個室（最大14名）も有り！,"￥10,000～￥14,999","￥10,000～￥14,999",3.51,,https://tabelog.com/tokyo/A1304/A130401/13172871/,予約可,※ご予約人数はお子様を含めた人数をご入力いただき、お子様内訳人数をご選択ください。お子様がご利用可能なメニューも当日ご用意しております。,地下鉄丸ノ内線西新宿駅 Ｃ８出口 徒歩2分地下鉄都営大江戸線都庁前駅 徒歩3分ＪＲ新宿駅 西口 徒歩10分西新宿駅から258m 西新宿駅から238m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"35.69272363868477,139.69121248455323",03-3344-5111,東京都新宿区西新宿6-6-2 ヒルトン東京　２Ｆ,229,sushi,False,35.69272363868477,139.69121248455323
,八竹 四谷店,四谷三丁目駅 139m , 寿司,,"￥3,000～￥3,999","￥3,000～￥3,999",3.51,水曜日,https://tabelog.com/tokyo/A1309/A130903/13000857/,予約可,特になし,東京メトロ丸ノ内線【四谷三丁目駅】徒歩１分　※２番出口利用都営地下鉄新宿線【曙橋駅】徒歩８分 四谷三丁目駅から139m,,,カード可 （VISA、JCB、AMEX） 電子マネー不可 QRコード決済可,"35.68805163869661,139.7190868844865",03-3351-8989,東京都新宿区四谷3-11 八竹ビル 1F,217,sushi,False,35.68805163869661,139.7190868844865
,にぎりの一歩,北千住駅 398m , 寿司、居酒屋,,"￥5,000～￥5,999","￥5,000～￥5,999",3.51,-,https://tabelog.com/tokyo/A1324/A132402/13167945/,予約可,,JR北千住駅　徒歩5分 北千住駅から398m,17:00 - 22:30L.O. 22:00,■ 定休日不定休,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済可 （PayPay）,"35.752196638682435,139.80249158507598",03-3870-5251,東京都足立区千住3-52 ,214,sushi,False,35.752196638682435,139.80249158507598
,赤坂 鮨大谷,赤坂見附駅 164m , 寿司,【赤坂の隠れ家的鮨屋】店主”大谷”の腕が冴え渡る独創的な「大谷前」をご堪能ください。,"￥15,000～￥19,999","￥15,000～￥19,999",3.51,,https://tabelog.com/tokyo/A1308/A130801/13285883/,完全予約制,■アレルギーや苦手食材のある方は詳細をご記入下さい。　無い場合は”なし”と記載下さい。■当店は完全予約制です。予約時間10分前にはご到着下さい。■香水など強い香りのする物をつけてのご来店はご遠慮下さい。■お食事中の喫煙はご遠慮下さい。以上の点において、場合によっては入店をお断り致します。※予約時間を15分過ぎてもご来店の無い場合はキャンセルポリシーに則ってご請求致します。,赤坂見附駅：徒歩3分赤坂駅：徒歩7分 赤坂見附駅から164m,12:00 - 16:30,■ 営業時間【昼の部】12:00～14:0014:30～16:30【夜の部】18:00～20:0020:30～22:30全4部の完全予約制■ 定休日毎週水曜、毎月第2火曜・第4火曜,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"35.67585193870965,139.73572148435161",不明の為情報お待ちしております,東京都港区赤坂4-2-3 ディアシティ赤坂一ツ木館 2F,213,sushi,False,35.67585193870965,139.73572148435161
,太田鮨,人形町駅 132m , 寿司,,"￥8,000～￥9,999","￥8,000～￥9,999",3.51,土曜日、日曜日、祝日,https://tabelog.com/tokyo/A1302/A130204/13003055/,予約可,,東京メトロ日比谷線、都営地下鉄浅草線【人形町駅】徒歩３分東京メトロ半蔵門線【水天宮前駅】徒歩５分 人形町駅から132m,17:00 - 20:00,■ 営業時間[火～金]11:00～13:00頃夜営業は完全予約制,カード可 （JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"35.68507213871845,139.7817326844125",03-3666-6415,東京都中央区日本橋人形町1-5-2 ,177,sushi,False,35.68507213871845,139.7817326844125
,廻転鮨 銀座おのでら 息子渋谷店,渋谷駅 124m , 寿司、寿司(回転寿司)、日本料理,渋谷駅A5b出口 2分◆職人が目の前で腕を振るう本格江戸前鮨を渋谷で堪能！,"￥4,000～￥4,999","￥4,000～￥4,999",3.51,,https://tabelog.com/tokyo/A1303/A130301/13294625/,予約不可,,京王井の頭線【渋谷駅】徒歩２分ＪＲ山手線他【渋谷駅】徒歩２分東京メトロ銀座線【渋谷駅】徒歩３分東京メトロ半蔵門線、東急田園都市線【渋谷駅】徒歩４分東京メトロ副都心線、東急東横線【渋谷駅】徒歩６分A5b出口から徒歩2分 渋谷駅から124m,11:00 - 22:30,【営業時間】11:00～22:30 (最終入店21:30　L.O.22:00),カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー可 （交通系電子マネー（Suicaなど）、楽天Edy、nanaco、WAON、iD、QUICPay） QRコード決済可 （PayPay）,"35.65808319229534,139.70013171136287",未開通,東京都渋谷区道玄坂1-3-3 楠本ビル B1F,131,sushi,False,35.65808319229534,139.70013171136287
,すし 其一,人形町駅 23m , 寿司,2023年7月オープン◆ 江戸情緒を感じる人形町で本場の江戸前鮨をリーズナブルに！,"￥6,000～￥7,999","￥6,000～￥7,999",3.51,-,https://tabelog.com/tokyo/A1302/A130204/13287148/,予約可,ご予約いただいた時間を過ぎた場合はこちらからご連絡する場合がございます。当日　前日のキャンセルはキャンセル料をいただきますので、ご了承下さい※混雑時には昼の部1時間制、夜の部2時間制とさせていただく場合がございますのでご了承ください。,都営浅草線　人形町駅　A5出口　徒歩1分 人形町駅から23m,12:00 - 14:00,■ 定休日施設に準ずる,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー可 （交通系電子マネー（Suicaなど）、iD、QUICPay） QRコード決済可 （PayPay、d払い、楽天ペイ、au PAY）,"35.68607633871796,139.78220208442232",03-6661-6218,東京都中央区日本橋人形町1-19-5 エムズクロス人形町 5F,129,sushi,False,35.68607633871796,139.78220208442232
,鮨 逸喜優,二子玉川駅 428m , 寿司,,"￥15,000～￥19,999","￥15,000～￥19,999",3.51,月曜日,https://tabelog.com/tokyo/A1317/A131708/13003130/,予約可,ランチメニューのみのご予約は出来ません。ご予約お問い合わせは、営業時間中に宜しくお願いします。,東急田園都市線、二子玉川駅徒歩4分 二子玉川駅から428m,,,カード可 （VISA、JCB、AMEX） 電子マネー不可 QRコード決済不可,"35.61543823871304,139.6258637838184",03-3707-1219,東京都世田谷区玉川3-20-5 マノア第１　１Ｆ,122,sushi,False,35.61543823871304,139.6258637838184
,舞,恵比寿駅 743m , 日本料理、しゃぶしゃぶ、寿司,厳選食材を使った会席料理を堪能する。ビジネスシーンからご友人やご家族とのお食事にもどうぞ,"￥15,000～￥19,999","￥15,000～￥19,999",3.51,,https://tabelog.com/tokyo/A1303/A130302/13004489/,予約可,,JR山手線・埼京線「恵比寿駅」東口より「恵比寿スカイウォーク」で約7分。地下鉄日比谷線「恵比寿駅」下車。JR方面出口より「恵比寿スカイウォーク」で約10分。 恵比寿駅から743m,11:30 - 14:30,■水曜定休(祝日は除く)※2024年10月1日より、年内は定休日無しで営業いたします。,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"35.64161643872485,139.71519768402018",03-5423-7781,東京都目黒区三田1-4-1 ウェスティンホテル東京 2F,120,sushi,False,35.64161643872485,139.71519768402018
,恵比寿 鮨 はつめ,恵比寿駅 546m , 寿司、海鮮、日本料理,「高級をカジュアルに。」ミシュラン2つ星の一流鮨店出身の大将による、高コスパな隠れ家鮨,"￥10,000～￥14,999","￥10,000～￥14,999",3.51,,https://tabelog.com/tokyo/A1303/A130302/13295650/,予約可,当日キャンセル料 連絡あり100%、連絡無し100%前日キャンセル料 無料●ご予約の内容変更（人数・時間・お日にち）に関しましては、直接、お電話にてご確認ください。web上でのみの変更ですと、対応できない場合がございますので、ご了承ください。年齢に関わらず、全てのご来店者様にコースのご注文をお願いしております。,恵比寿駅徒歩5分 恵比寿駅から546m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"35.646578367081005,139.71608950731687",03-6456-2070,東京都渋谷区恵比寿1-25-11 1F,108,sushi,False,35.646578367081005,139.71608950731687
,鮨一正,表参道駅 607m , 寿司、海鮮、日本料理,職人技が紡ぎだす珠玉の一貫を堪能,"￥20,000～￥29,999","￥20,000～￥29,999",3.51,,https://tabelog.com/tokyo/A1303/A130301/13275782/,予約可,・個室カウンターに関しましては2名以下のご予約の場合、他のお客様とご相席となる可能性があります。ご相席となった場合は個室料は頂戴いたしません。・6歳未満のお子様連れの場合は個室カウンター若しくは小上り個室のご利用をお願い致します。,表参道駅徒歩5分渋谷駅徒歩10分 表参道駅から607m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー可 （交通系電子マネー（Suicaなど）、iD） QRコード決済不可,"35.66076413871058,139.70855318421826",03-6434-1107,東京都渋谷区渋谷2-2-2 青山ルカビル 1F,104,sushi,False,35.66076413871058,139.70855318421826
,すし処 匠,門前仲町駅 202m , 寿司、海鮮、日本料理,【門前仲町駅徒歩1分】毎朝店主自ら選んだ旬のネタをリーズナブルなお値段でご提供いたします◎,"￥6,000～￥7,999","￥6,000～￥7,999",3.51,,https://tabelog.com/tokyo/A1313/A131303/13008018/,予約可,,門前仲町駅徒歩1分 門前仲町駅から202m,18:00 - 00:00L.O. 23:30,■ 定休日その他、不定休,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可,"35.67055793873262,139.797273284255",03-3643-1224,東京都江東区富岡1-1-14 ,102,sushi,False,35.67055793873262,139.797273284255
,鮨さかもと,銀座駅 128m , 寿司,銀座に佇む大人の隠れ家。店主のこだわりと珠玉の一貫を堪能できる全8席のカウンター,"￥20,000～￥29,999","￥20,000～￥29,999",3.51,,https://tabelog.com/tokyo/A1301/A130101/13207580/,予約可,予約時間に遅れる方は、必ずご連絡ください。外国人代行予約の方はその旨お知らせください。トラブル防止の為、事前に確認のご連絡をさせていただく場合がございます。お一人様のご利用は電話にて承ります。別途サービス料10％頂戴いたします。,東京メトロ銀座駅　Ｂ７出口より徒歩3分ソニー通り沿い 銀座駅から128m,12:00 - 14:00,■ 営業時間日にちにより休業の場合もありますので、お電話にてご確認くださいませ。,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済可 （d払い）,"35.67145693872108,139.7628418842882",03-6274-6597,東京都中央区銀座5-4-14 B1F,101,sushi,False,35.67145693872108,139.7628418842882
,麻布 黒しゃり,麻布十番駅 178m , 寿司,,"￥30,000～￥39,999","￥30,000～￥39,999",3.51,,https://tabelog.com/tokyo/A1307/A130702/13265949/,予約可,,麻布十番駅から徒歩 麻布十番駅から178m,,,カード可 電子マネー不可 QRコード決済可 （PayPay）,"35.654963838723155,139.73647258414013",03-6435-4929,東京都港区麻布十番2-20-13 MaisonNakamura 1F,100,sushi,False,35.654963838723155,139.73647258414013
,つきじ鈴富 GINZA SIX店,銀座駅 310m , 寿司,,"￥15,000～￥19,999","￥15,000～￥19,999",3.51,-,https://tabelog.com/tokyo/A1301/A130101/13207703/,予約可,,銀座駅　A3出口より徒歩２分東銀座駅　A1出口より徒歩3分※GINZASIX直通地下通路あり。銀座一丁目駅　9番出口より徒歩８分 銀座駅から310m,11:00 - 15:00L.O. 14:30,■ 営業時間最終入店14:00最終入店20:30■ 定休日GINZA　SIXの休業日,カード可 電子マネー可 QRコード決済可,"35.669095838722924,139.7639100842636",03-6263-9860,東京都中央区銀座6-10-1 GINZA SIX 13F,93,sushi,False,35.669095838722924,139.7639100842636
,恵比寿 鮨 一,恵比寿駅 96m , 日本料理、寿司、海鮮,"恵比寿駅西口すぐ【個室完備】銀座の名店 珠玉の江戸前鮨 おまかせコースは7,980円より。","￥10,000～￥14,999","￥10,000～￥14,999",3.51,,https://tabelog.com/tokyo/A1303/A130302/13292572/,予約可,,地下鉄日比谷線 恵比寿駅 3番出口 徒歩1分ＪＲ 恵比寿駅 西口 徒歩2分 恵比寿駅から96m,11:30 - 15:00L.O. 14:30,■ 定休日不定休,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"35.64619268097925,139.70936676963083",03-6451-0797,東京都渋谷区恵比寿南1-8-1 STM恵比寿ビル 4F,88,sushi,False,35.64619268097925,139.70936676963083
,銀座 すし 仙道,銀座駅 388m , 寿司、日本料理、海鮮,個室完備 江戸前の伝統を尊重しながらも革新し続ける粋を極めた鮨 おまかせコースは6800円より,"￥8,000～￥9,999","￥8,000～￥9,999",3.51,,https://tabelog.com/tokyo/A1301/A130101/13295658/,予約可,貸切を希望のお客様は、店舗までお問い合わせください。,東京メトロ銀座線 / 銀座駅 徒歩約3分東京メトロ日比谷線 / 東銀座駅 徒歩約4分JR新橋駅徒歩8分 銀座駅から388m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"35.66850387856458,139.76303309816984",03-6263-9261,東京都中央区銀座7-10-8 第五太陽ビル 801,84,sushi,False,35.66850387856458,139.76303309816984
,淡悦,六本木駅 271m , 日本料理、寿司、海鮮,洗練された最上級のお料理とおもてなしを,"￥10,000～￥14,999","￥10,000～￥14,999",3.51,日曜日、祝日,https://tabelog.com/tokyo/A1307/A130701/13037361/,予約可,キャンセルポリシーに関しまして　席のみの予約の場合予約当日までにキャンセルのご連絡をお願いします。予約の時間の15分を過ぎますと、勝手ながらキャンセルとさせていただきますので、ご了承ください。　　コース予約の場合コース予約のキャンセルには、以下のキャンセル料が発生する場合があります。・前日キャンセル：コース料金の80％・当日キャンセル：コース料金の100％,都営地下鉄大江戸線 六本木駅より徒歩2分東京メトロ日比谷線 六本木駅より徒歩2分東京メトロ千代田線 乃木坂駅より徒歩10分 六本木駅から271m,11:00 - 14:00,■ 定休日年末年始 (年内は12/27まで営業　年明けは1/5からとなります。ご注意ください。),カード可 （VISA、JCB、AMEX） 電子マネー不可 QRコード決済不可,"35.66483573871476,139.72977028424452",03-5413-8668,東京都港区六本木7-8-6 AXALL ROPPONGI 1F,80,sushi,False,35.66483573871476,139.72977028424452
